instancje/tsp_14.txt;282;2;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
0.002;291;0.0;
instancje/tsp_6_2.txt;80;2;[0, 5, 1, 2, 3, 4, 0];
0.0;98;22.5;
instancje/tsp_17.txt;39;2;[0, 11, 13, 2, 9, 10, 1, 12, 15, 14, 5, 6, 3, 4, 7, 8, 16, 0];
0.09;45441;17.50058180125669;
instancje/tsp_13.txt;269;2;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12, 0];
0.001;291;8.178438661710038;
instancje/tsp_15.txt;291;2;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];
0.001;291;0.0;
instancje/ftv44.atsp;1613;2;[];
0.081;31252;1837.5077495350279;
instancje/tsp_10.txt;212;2;[0, 3, 4, 2, 8, 7, 6, 9, 1, 5, 0];
0.081;31252;14641.509433962265;
instancje/ftv44.atsp;1613;2;[];
0.081;31252;1837.5077495350279;
instancje/gr24.txt;1272;2;[];
0.012;1441;13.286163522012579;
instancje/tsp_6_1.txt;132;2;[0, 1, 2, 3, 4, 5, 0];
0.014;1576;1093.939393939394;
instancje/tsp_15.txt;291;2;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10, 0];
0.012;1429;165.61338289962825;
instancje/gr24.txt;1272;2;[];
0.013;1530;20.28301886792453;
instancje/tsp_14.txt;282;2;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
0.015;1554;451.063829787234;
instancje/tsp_14.txt;282;2;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
0.014;1502;432.6241134751773;
instancje/bayg29.tsp;1610;2;[];
0.012;1582;1.7391304347826086;
instancje/tsp_14.txt;282;2;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12, 0];
0.003;282;0.0;
instancje/gr24.txt;1272;2;[];
0.015;1539;1065.9090909090908;
instancje/att48.tsp;10628;2;[];
0.015;1539;1065.9090909090908;
instancje/brazil58.tsp;25395;2;[];
0.003;290;99.25012282470973;
instancje/tsp_6_1.txt;132;2;[0, 1, 2, 3, 4, 5, 0];
0.003;290;99.25012282470973;
instancje/bayg29.tsp;1610;2;[];
0.018;1897;17.82608695652174;
instancje/tsp_17.txt;39;2;[0, 11, 13, 2, 9, 10, 1, 12, 15, 14, 5, 6, 3, 4, 7, 8, 16, 0];
0.004;39;0.0;
instancje/ftv44.atsp;1613;2;[];
0.004;39;97.58214507129573;
instancje/tsp_6_2.txt;80;2;[0, 5, 1, 2, 3, 4, 0];
0.004;39;51.24999999999999;
instancje/tsp_17.txt;39;2;[0, 11, 13, 2, 9, 10, 1, 12, 15, 14, 5, 6, 3, 4, 7, 8, 16, 0];
0.004;39;0.0;
instancje/att48.tsp;10628;2;[];
0.06;39;99.63304478735417;
instancje/tsp_17.txt;39;2;[0, 11, 13, 2, 9, 10, 1, 12, 15, 14, 5, 6, 3, 4, 7, 8, 16, 0];
0.061;39;0.0;
instancje/att48.tsp;10628;2;[];
0.106;14417;35.65111027474595;
instancje/berlin52.tsp;7542;2;[];
0.123;9180;21.71837708830549;
instancje/att48.tsp;10628;2;[];
0.207;28667;169.73089951072637;
instancje/brazil58.tsp;25395;2;[];
0.199;31654;24.646583973223073;
instancje/ftv44.atsp;1613;2;[];
0.226;1877;16.367017978921265;
instancje/brazil58.tsp;25395;2;[];
0.218;31604;24.449694821815317;
instancje/brazil58.tsp;25395;2;[];
0.304;30403;19.720417405000983;
instancje/berlin52.tsp;7542;2;[];
0.094;8649;14.677804295942721;
instancje/ft70.atsp;38673;2;[];
0.311;47282;22.261008972668268;
instancje/berlin52.tsp;7542;2;[];
0.483;46512;516.7064439140812;
instancje/berlin52.tsp;7542;2;[];
0.515;47305;527.2208963139751;
instancje/eil76.tsp;538;2;[];
0.446;730;35.687732342007436;
instancje/eil76.tsp;538;2;[];
0.373;768;42.75092936802974;
instancje/ft70.atsp;38673;2;[];
0.396;46568;20.414759651436405;
instancje/eil76.tsp;538;2;[];
0.584;810;50.55762081784386;
instancje/ft70.atsp;38673;2;[];
0.612;47466;22.736793111473123;
instancje/ft70.atsp;38673;2;[];
0.453;46244;19.576965841801773;
instancje/eil76.tsp;538;2;[];
0.459;782;45.353159851301115;
instancje/gr96.tsp;55209;2;[];
0.573;82996;50.33056204604321;
instancje/gr96.tsp;55209;2;[];
0.464;78878;42.871633248202286;
instancje/gr96.tsp;55209;2;[];
0.52;82369;49.194877646760496;
instancje/gr96.tsp;55209;2;[];
0.701;74309;34.59580865438606;
instancje/pr107.tsp;44303;2;[];
0.522;65772;48.45947227050087;
instancje/pr107.tsp;44303;2;[];
0.537;76705;73.13725932781075;
instancje/pr107.tsp;44303;2;[];
0.727;66856;50.90625916980791;
instancje/pr107.tsp;44303;2;[];
0.863;66092;49.181770986163464;
instancje/bier127.tsp;118282;2;[];
0.682;184325;55.83520738573916;
instancje/bier127.tsp;118282;2;[];
0.762;182207;54.044571447895706;
instancje/bier127.tsp;118282;2;[];
0.646;186322;57.52354542533944;
instancje/bier127.tsp;118282;2;[];
0.64;192338;62.60969547352936;
instancje/ch150.tsp;6528;2;[];
0.825;11574;77.29779411764706;
instancje/ch150.tsp;6528;2;[];
0.899;11011;68.6734068627451;
instancje/ch150.tsp;6528;2;[];
1.202;11884;82.04656862745098;
instancje/ch150.tsp;6528;2;[];
1.244;12456;90.80882352941177;
instancje/ftv170.atsp;2755;2;[];
1.037;4927;78.83847549909257;
instancje/ftv170.atsp;2755;2;[];
1.088;5598;103.19419237749545;
instancje/ftv170.atsp;2755;2;[];
1.165;5645;104.90018148820326;
instancje/ftv170.atsp;2755;2;[];
1.146;5045;83.12159709618875;
instancje/d198.tsp;15780;2;[];
1.488;32214;104.14448669201522;
instancje/d198.tsp;15780;2;[];
1.471;32489;105.8871989860583;
instancje/d198.tsp;15780;2;[];
1.324;30916;95.91888466413181;
instancje/d198.tsp;15780;2;[];
1.28;32247;104.35361216730037;
instancje/pr226.tsp;80369;2;[];
1.71;199496;148.22506190197714;
instancje/pr226.tsp;80369;2;[];
1.711;202481;151.93918052980626;
instancje/pr226.tsp;80369;2;[];
1.475;212705;164.66050342793864;
instancje/pr226.tsp;80369;2;[];
1.474;205645;155.87602184922048;
